time,signal_amplitude,TK_amplitude
0.048783203125,0.080052495,0.080052495
0.165806640625,0.07222414,0.07222414
0.280921875,0.0538038,0.0538038
0.9885546875,0.0031045675,0.0031045675
1.10312890625,-0.13768756,-0.13768756
1.220826171875,0.08687401,0.08687401
1.336720703125,-0.1599083,-0.1599083
1.4517578125,-0.11305702,-0.11305702
1.566955078125,-0.06494975,-0.06494975
1.683857421875,0.08289957,0.08289957
1.79979296875,-0.02713263,-0.02713263
1.91580859375,-0.03372395,-0.03372395
2.0328046875,-0.032369733,-0.032369733
2.14883203125,-0.07618153,-0.07618153
2.263884765625,0.12826347,0.12826347
2.378908203125,0.10307801,0.10307801
2.495888671875,-0.027628303,-0.027628303
2.61294140625,0.040446877,0.040446877
2.73069921875,0.046161532,0.046161532
2.845736328125,-0.1178776,-0.1178776
2.96372265625,0.03675306,0.03675306
3.080923828125,0.10443723,0.10443723
3.1976015625,0.17163277,0.17163277
3.313923828125,0.08797312,0.08797312
3.4289921875,0.16345608,0.16345608
3.543951171875,-0.15949607,-0.15949607
3.659029296875,-0.12009823,-0.12009823
3.774962890625,-0.12607527,-0.12607527
3.893001953125,-0.11798072,-0.11798072
4.012013671875,-0.068739176,-0.068739176
4.127091796875,-0.07850802,-0.07850802
4.24216015625,-0.08185041,-0.08185041
4.3578046875,0.06480968,0.06480968
4.47380078125,0.060483217,0.060483217
4.593517578125,-0.029857516,-0.029857516
4.70881640625,-0.10431063,-0.10431063
4.82476171875,-0.1055305,-0.1055305
4.939818359375,-0.051118612,-0.051118612
5.055791015625,-0.09570515,-0.09570515
5.171771484375,0.068336844,0.068336844
5.289775390625,0.062451363,0.062451363
5.4078046875,0.069037676,0.069037676
5.526814453125,0.07836473,0.07836473
5.6428359375,0.03631234,0.03631234
5.760779296875,0.07889676,0.07889676
5.87581640625,-0.06854272,-0.06854272
5.994462890625,0.085728765,0.085728765
6.11172265625,0.102719784,0.102719784
6.226771484375,0.104069114,0.104069114
6.341830078125,0.115377665,0.115377665
6.459740234375,0.08862555,0.08862555
6.574771484375,0.084552765,0.084552765
6.69078515625,0.0825125,0.0825125
6.807724609375,0.052764535,0.052764535
6.925951171875,0.07079506,0.07079506
7.041884765625,-0.08032453,-0.08032453
7.158736328125,0.106912255,0.106912255
7.27475390625,0.073747516,0.073747516
7.39440625,0.060624123,0.060624123
7.51173828125,-0.10774982,-0.10774982
7.627755859375,0.13357687,0.13357687
7.74283203125,0.11053085,0.11053085
7.86191015625,0.06972933,0.06972933
7.97712109375,-0.07278156,-0.07278156
8.09510546875,-0.08219242,-0.08219242
8.211154296875,-0.06570089,-0.06570089
8.32713671875,0.0240829,0.0240829
8.444146484375,-0.08995652,-0.08995652
8.562244140625,0.0063169003,0.0063169003
8.6772109375,-0.091190696,-0.091190696
8.793798828125,-0.086698055,-0.086698055
8.9107734375,-0.12454045,-0.12454045
9.025998046875,0.08233094,0.08233094
9.1437734375,0.13396478,0.13396478
9.262787109375,-0.13848805,-0.13848805
9.3796640625,-0.11079109,-0.11079109
9.494666015625,-0.06349146,-0.06349146
9.609677734375,-0.1007117,-0.1007117
9.726923828125,-0.05330777,-0.05330777
9.84287890625,-0.033303976,-0.033303976
9.95996875,0.011579275,0.011579275
10.078044921875,-0.054811716,-0.054811716
10.194359375,0.07162917,0.07162917
10.30905859375,-0.033017993,-0.033017993
10.542828125,0.017567754,0.017567754
10.65783984375,0.03363955,0.03363955
10.77281640625,-0.07190263,-0.07190263
10.890767578125,0.08163917,0.08163917
11.005765625,0.120000124,0.120000124
11.122720703125,-0.081578374,-0.081578374
11.237806640625,-0.05495572,-0.05495572
11.35371875,0.12535536,0.12535536
11.4726875,0.11773372,0.11773372
11.5894296875,0.09362841,0.09362841
11.70794921875,-0.04649496,-0.04649496
11.823048828125,-0.034505367,-0.034505367
