time,signal_amplitude,TK_amplitude
0.45778515625,0.09405899,0.09405899
0.50117578125,0.13269854,0.13269854
0.534458984375,-0.03584683,-0.03584683
0.550107421875,-0.13865697,-0.13865697
0.597728515625,0.060076,0.060076
0.601333984375,0.1069119,0.1069119
0.65399609375,0.16024888,0.16024888
0.708607421875,-0.101380825,-0.101380825
0.7574609375,0.07469952,0.07469952
0.7606875,0.38853872,0.38853872
0.808189453125,-0.03510964,-0.03510964
0.81385546875,0.45725095,0.45725095
0.857884765625,0.16285992,0.16285992
0.862890625,0.5136694,0.5136694
0.90605078125,0.40001702,0.40001702
0.915884765625,0.47879922,0.47879922
0.958048828125,0.63955104,0.63955104
0.96631640625,0.66889167,0.66889167
1.01544921875,-0.041986585,-0.041986585
1.0181328125,0.7132989,0.7132989
1.07037890625,0.6908877,0.6908877
1.126572265625,0.59676266,0.59676266
1.180341796875,0.22309673,0.22309673
1.23303515625,0.12660408,0.12660408
1.2878125,-0.37420273,-0.37420273
1.338783203125,0.40203285,0.40203285
1.390068359375,0.27165616,0.27165616
1.4275703125,0.06729317,0.06729317
1.440087890625,0.12808919,0.12808919
1.477966796875,0.052018642,0.052018642
1.492330078125,0.35772514,0.35772514
1.52919921875,0.032310724,0.032310724
1.538154296875,0.33993995,0.33993995
1.584814453125,0.3795923,0.3795923
1.632890625,0.37092853,0.37092853
1.6788984375,0.27477908,0.27477908
1.72316796875,0.3062805,0.3062805
1.765875,0.19314682,0.19314682
1.8115078125,0.24643898,0.24643898
1.856353515625,0.24752545,0.24752545
1.8998359375,0.10854936,0.10854936
1.9454140625,0.10062015,0.10062015
1.992392578125,0.19476748,0.19476748
2.039166015625,0.21136844,0.21136844
2.085123046875,0.20812273,0.20812273
2.131130859375,0.19353342,0.19353342
2.176490234375,0.23543894,0.23543894
2.222814453125,0.21505415,0.21505415
2.27183984375,0.23502004,0.23502004
2.321400390625,0.25173318,0.25173318
2.37112109375,0.17517352,0.17517352
2.418638671875,0.34097707,0.34097707
2.4660078125,0.43034458,0.43034458
2.518189453125,0.38044727,0.38044727
2.565623046875,0.2792716,0.2792716
2.5931171875,0.08384335,0.08384335
2.614607421875,-0.241799,-0.241799
2.671529296875,-0.13272011,-0.13272011
2.73234765625,0.11569595,0.11569595
3.141919921875,0.03246534,0.03246534
3.264314453125,0.044938445,0.044938445
3.32172265625,0.04046285,0.04046285
3.39101953125,0.06750202,0.06750202
3.4629609375,0.052337646,0.052337646
3.53902734375,-0.04159856,-0.04159856
3.62026171875,-0.03544104,-0.03544104
4.71732421875,0.021820784,0.021820784
4.80969140625,-0.04069829,-0.04069829
4.920884765625,-0.00983417,-0.00983417
5.163765625,0.056234956,0.056234956
5.2544765625,-0.043886304,-0.043886304
5.352833984375,0.04605615,0.04605615
5.413564453125,-0.06858051,-0.06858051
5.474849609375,0.049401164,0.049401164
5.588689453125,0.021030784,0.021030784
5.621357421875,0.08588171,0.08588171
5.647970703125,0.021964908,0.021964908
5.719505859375,0.24769032,0.24769032
5.7906328125,-0.09341478,-0.09341478
5.85656640625,0.05534506,0.05534506
5.96722265625,0.029679775,0.029679775
6.066412109375,0.050606012,0.050606012
6.11033203125,0.08861959,0.08861959
6.151201171875,0.060629845,0.060629845
6.189142578125,0.122243166,0.122243166
6.206001953125,0.10703766,0.10703766
6.2504375,0.10836899,0.10836899
6.25383984375,0.094053864,0.094053864
6.29848046875,0.12421107,0.12421107
6.307369140625,0.10373938,0.10373938
6.34091015625,-0.17931783,-0.17931783
6.3661171875,0.10493028,0.10493028
6.38087890625,-0.16999912,-0.16999912
6.40449609375,0.04323566,0.04323566
