time,signal_amplitude,TK_amplitude
50.150755859375,0.005700588,0.005700588
50.1551484375,0.41843224,0.41843224
50.17030859375,0.017430067,0.017430067
50.17812890625,-0.5040623,-0.5040623
50.184166015625,-0.10956466,-0.10956466
50.189875,-0.13735211,-0.13735211
50.224525390625,-0.07962811,-0.07962811
50.245962890625,-0.037770987,-0.037770987
50.262234375,-0.095273495,-0.095273495
50.266498046875,-0.1527586,-0.1527586
50.269939453125,-0.18736494,-0.18736494
50.278970703125,-0.060871243,-0.060871243
50.292921875,0.09442425,0.09442425
50.3063046875,0.11713982,0.11713982
50.314013671875,-0.017803907,-0.017803907
50.33740234375,0.18078983,0.18078983
50.351568359375,0.070556045,0.070556045
50.402609375,0.07884109,0.07884109
50.479080078125,-0.12565958,-0.12565958
50.55870703125,0.047697067,0.047697067
50.651375,-0.07358396,-0.07358396
50.7685546875,-0.098136425,-0.098136425
50.853244140625,0.23324227,0.23324227
50.925771484375,0.21352208,0.21352208
50.940333984375,-0.037506938,-0.037506938
50.982703125,-0.05575335,-0.05575335
50.997416015625,-0.2872063,-0.2872063
51.02208203125,-0.05550778,-0.05550778
51.058302734375,-0.048585296,-0.048585296
51.078580078125,0.34951603,0.34951603
51.09315234375,-0.053483248,-0.053483248
51.11312109375,0.11762965,0.11762965
51.12448828125,-0.057667613,-0.057667613
51.154318359375,-0.047593713,-0.047593713
51.158009765625,0.27032018,0.27032018
51.163572265625,0.070503116,0.070503116
51.167248046875,0.10886574,0.10886574
51.183099609375,-0.03533578,-0.03533578
51.2100390625,-0.034831166,-0.034831166
51.2152109375,0.11322105,0.11322105
51.234958984375,-0.029957652,-0.029957652
51.2415078125,0.38171244,0.38171244
51.25973046875,0.1087141,0.1087141
51.28373046875,-0.048690557,-0.048690557
51.30454296875,-0.05136156,-0.05136156
51.307095703125,-0.06602061,-0.06602061
51.313798828125,0.36809194,0.36809194
51.330671875,-0.060292006,-0.060292006
51.34484375,0.06766939,0.06766939
51.354890625,-0.052728176,-0.052728176
51.38026171875,0.3236735,0.3236735
51.38395703125,0.04604757,0.04604757
51.40375,-0.06130135,-0.06130135
51.428365234375,-0.051594973,-0.051594973
51.449974609375,-0.36190844,-0.36190844
51.452359375,-0.066725016,-0.066725016
51.4759609375,-0.06390488,-0.06390488
51.494443359375,0.10233426,0.10233426
51.500029296875,-0.052346706,-0.052346706
51.516181640625,0.33397543,0.33397543
51.520044921875,0.42296755,0.42296755
51.52409765625,-0.044045568,-0.044045568
51.528369140625,0.116704464,0.116704464
51.546251953125,0.1068871,0.1068871
51.56284375,0.12080991,0.12080991
51.5678671875,0.11437273,0.11437273
51.582451171875,0.19490826,0.19490826
51.58453515625,0.44507194,0.44507194
51.590287109375,0.12410319,0.12410319
51.600294921875,0.16603422,0.16603422
51.612302734375,-0.05768621,-0.05768621
51.63366015625,-0.07263899,-0.07263899
51.63591796875,0.18224859,0.18224859
51.641431640625,0.40041566,0.40041566
51.64469921875,-0.30618978,-0.30618978
51.653984375,-0.059720635,-0.059720635
51.668998046875,0.18041599,0.18041599
51.675099609375,-0.03719461,-0.03719461
51.69383203125,0.36660433,0.36660433
51.696888671875,-0.06899428,-0.06899428
51.701671875,0.1220181,0.1220181
51.704939453125,0.42474294,0.42474294
51.717978515625,-0.08962202,-0.08962202
51.740431640625,-0.10646963,-0.10646963
51.743322265625,0.07521379,0.07521379
51.753802734375,0.35442698,0.35442698
51.762568359375,-0.059752822,-0.059752822
51.7651328125,0.39908087,0.39908087
51.784625,-0.109626174,-0.109626174
51.8071640625,-0.10890722,-0.10890722
51.82237890625,0.38550222,0.38550222
51.830044921875,-0.10617983,-0.10617983
51.850091796875,0.10148013,0.10148013
51.853484375,-0.13719809,-0.13719809
51.876287109375,0.39480484,0.39480484
51.89831640625,-0.118944764,-0.118944764
51.9037734375,0.20094597,0.20094597
51.920421875,-0.11616349,-0.11616349
51.931515625,0.5120752,0.5120752
51.94275,-0.122525215,-0.122525215
51.96439453125,-0.03916049,-0.03916049
51.98552734375,0.5869436,0.5869436
52.00646484375,-0.09255695,-0.09255695
52.026916015625,-0.026889563,-0.026889563
52.03975390625,0.6958525,0.6958525
52.04655078125,-0.059152484,-0.059152484
52.066966796875,-0.05544591,-0.05544591
52.087763671875,-0.13753343,-0.13753343
52.092923828125,0.65404785,0.65404785
52.108845703125,-0.10147202,-0.10147202
52.13192578125,-0.16621077,-0.16621077
52.14241796875,0.6538354,0.6538354
52.156751953125,-0.15467739,-0.15467739
52.165328125,-0.009978414,-0.009978414
52.182982421875,-0.15630567,-0.15630567
52.19276953125,0.56544244,0.56544244
52.210841796875,-0.17687726,-0.17687726
52.23416796875,0.1702218,0.1702218
52.239736328125,-0.22792399,-0.22792399
52.244685546875,0.5532925,0.5532925
52.26269921875,-0.013129234,-0.013129234
52.2740546875,-0.0970732,-0.0970732
52.279939453125,0.14808965,0.14808965
52.295390625,0.56439555,0.56439555
52.310494140625,-0.07503736,-0.07503736
52.32403515625,-0.15828061,-0.15828061
52.346708984375,0.60860145,0.60860145
52.357466796875,-0.21157467,-0.21157467
52.36091796875,-0.018547297,-0.018547297
52.36938671875,0.2935003,0.2935003
52.39869140625,0.57072675,0.57072675
52.414345703125,0.49173367,0.49173367
52.450615234375,0.63839364,0.63839364
52.45790234375,0.564551,0.564551
52.4687734375,-0.26286507,-0.26286507
52.501904296875,0.61467314,0.61467314
52.521552734375,-0.28077233,-0.28077233
52.54658984375,0.70507276,0.70507276
52.54863671875,-0.010856509,-0.010856509
52.555884765625,0.5733713,0.5733713
52.575470703125,-0.26936817,-0.26936817
52.590251953125,0.9962536,0.9962536
52.5923671875,0.04709816,0.04709816
52.60890234375,0.4772358,0.4772358
52.630904296875,0.9999999,0.9999999
52.63305859375,0.00818789,0.00818789
52.6460390625,-0.09150207,-0.09150207
52.661576171875,0.5558567,0.5558567
52.67121875,0.95649266,0.95649266
52.67343359375,0.09746444,0.09746444
52.71066015625,0.9999999,0.9999999
52.712939453125,-0.016885161,-0.016885161
52.72066015625,0.5759598,0.5759598
52.750794921875,0.9999999,0.9999999
52.753126953125,0.030605078,0.030605078
52.787314453125,0.66623104,0.66623104
52.790693359375,0.46975195,0.46975195
52.7930859375,-0.040277958,-0.040277958
52.828095703125,0.9999999,0.9999999
52.830181640625,-0.047546983,-0.047546983
