time,signal_amplitude,TK_amplitude
0.140552734375,-0.16650629,-0.16650629
0.317615234375,0.22814167,0.22814167
0.49556640625,-0.18590486,-0.18590486
0.675541015625,0.21863723,0.21863723
0.855666015625,0.15885901,0.15885901
1.03562109375,0.18496287,0.18496287
1.2126953125,0.11406529,0.11406529
1.395140625,-0.10912728,-0.10912728
1.571751953125,0.0940572,0.0940572
1.75003515625,0.080094814,0.080094814
1.92759765625,-0.12941313,-0.12941313
2.10653515625,-0.16630292,-0.16630292
2.286501953125,0.110399485,0.110399485
2.4665546875,0.21169186,0.21169186
2.64365625,-0.2743193,-0.2743193
2.821556640625,-0.23817039,-0.23817039
2.99865625,0.11977017,0.11977017
3.17663671875,0.08334792,0.08334792
3.354626953125,0.07814515,0.07814515
3.534630859375,0.16434097,0.16434097
3.712623046875,0.14962351,0.14962351
3.89162890625,-0.14452803,-0.14452803
4.071845703125,0.07296646,0.07296646
4.25306640625,0.22839367,0.22839367
4.43263671875,0.21241117,0.21241117
4.609638671875,0.12122655,0.12122655
4.789755859375,0.21196914,0.21196914
4.967599609375,0.10987437,0.10987437
5.145578125,-0.23248553,-0.23248553
5.323546875,0.16335309,0.16335309
5.502541015625,0.12928987,0.12928987
5.68159375,0.110504866,0.110504866
5.860578125,0.09657109,0.09657109
6.040615234375,0.12253022,0.12253022
6.21998828125,-0.13003123,-0.13003123
6.297513671875,0.051345825,0.051345825
6.396794921875,-0.23948741,-0.23948741
6.41933203125,0.20184398,0.20184398
6.536349609375,0.15938365,0.15938365
6.575578125,-0.20185709,-0.20185709
6.66559375,0.13089609,0.13089609
6.753603515625,0.14856458,0.14856458
6.82441796875,0.17872941,0.17872941
6.933625,0.31707668,0.31707668
6.987703125,0.18371189,0.18371189
7.112587890625,0.19558215,0.19558215
7.16586328125,0.1915381,0.1915381
7.289685546875,-0.22446012,-0.22446012
7.34900390625,0.09019351,0.09019351
7.468662109375,0.18692422,0.18692422
7.648671875,0.20429885,0.20429885
7.82659765625,0.13380468,0.13380468
8.006583984375,0.20340967,0.20340967
8.18726171875,0.09654188,0.09654188
8.363623046875,0.2676884,0.2676884
8.5435703125,0.3544494,0.3544494
8.722552734375,0.3474735,0.3474735
8.901572265625,-0.12671697,-0.12671697
9.078734375,0.25488496,0.25488496
9.25662890625,0.19652462,0.19652462
9.43466796875,0.14433444,0.14433444
9.611630859375,0.097555995,0.097555995
9.79223828125,0.08082783,0.08082783
9.97158984375,0.10647488,0.10647488
10.151546875,0.035507083,0.035507083
10.329517578125,-0.18186092,-0.18186092
10.508541015625,0.18977785,0.18977785
10.686591796875,0.24678135,0.24678135
10.863685546875,0.3469963,0.3469963
11.04162109375,-0.28574646,-0.28574646
11.21864453125,0.2562598,0.2562598
11.39666796875,0.34175563,0.34175563
11.576646484375,-0.4528227,-0.4528227
11.756572265625,0.2876501,0.2876501
11.93409765625,-0.2624477,-0.2624477
12.11355078125,-0.15810823,-0.15810823
12.29360546875,-0.17048204,-0.17048204
12.47365234375,0.12537062,0.12537062
12.652671875,0.14125323,0.14125323
12.83162890625,0.26185465,0.26185465
13.01160546875,0.08043122,0.08043122
13.19130859375,0.2754135,0.2754135
13.36869140625,0.20962763,0.20962763
13.548697265625,0.132743,0.132743
13.7256796875,0.2686485,0.2686485
13.904609375,0.23989141,0.23989141
14.08362109375,0.23053491,0.23053491
14.262595703125,0.30108154,0.30108154
14.440564453125,0.25974667,0.25974667
14.62152734375,0.22560096,0.22560096
14.79958984375,0.23463833,0.23463833
14.980552734375,-0.20389235,-0.20389235
15.161646484375,0.21503341,0.21503341
15.3395703125,0.26304638,0.26304638
15.517552734375,-0.15636039,-0.15636039
15.696630859375,0.31778586,0.31778586
15.87364453125,-0.30854583,-0.30854583
16.053587890625,0.35018313,0.35018313
16.232568359375,0.16451538,0.16451538
16.412650390625,-0.24808407,-0.24808407
16.593810546875,0.11139238,0.11139238
16.770654296875,0.3865131,0.3865131
16.948609375,0.28165722,0.28165722
17.12568359375,-0.25833917,-0.25833917
17.303638671875,-0.29962814,-0.29962814
17.37558203125,0.05407107,0.05407107
17.43051171875,0.0679636,0.0679636
17.484591796875,0.23682988,0.23682988
17.48904296875,0.0885998,0.0885998
17.518451171875,0.04778719,0.04778719
17.55166015625,0.09751201,0.09751201
17.613564453125,0.06800485,0.06800485
17.621181640625,-0.047876596,-0.047876596
17.66169921875,-0.25100577,-0.25100577
17.724546875,0.122400045,0.122400045
17.842576171875,0.29934406,0.29934406
17.858869140625,0.22051549,0.22051549
17.97506640625,0.24298954,0.24298954
18.0206640625,0.2788124,0.2788124
18.098748046875,0.24517131,0.24517131
18.1976796875,-0.27613115,-0.27613115
18.21304296875,0.32181358,0.32181358
18.31809375,0.35494804,0.35494804
18.37761328125,0.29782486,0.29782486
18.423369140625,0.28447866,0.28447866
18.53012109375,0.30583882,0.30583882
18.55463671875,0.3768456,0.3768456
18.6412578125,0.37461412,0.37461412
18.73259765625,-0.35521007,-0.35521007
18.74495703125,0.39511108,0.39511108
18.855158203125,0.42042303,0.42042303
18.910576171875,0.37453365,0.37453365
18.954423828125,0.3428738,0.3428738
19.069009765625,0.2300775,0.2300775
19.091662109375,-0.23791349,-0.23791349
19.269560546875,0.1208235,0.1208235
19.304921875,0.10013676,0.10013676
19.42992578125,0.28838956,0.28838956
19.44854296875,0.2889707,0.2889707
19.5475625,0.27223384,0.27223384
19.62858984375,0.24139678,0.24139678
19.651423828125,0.28261924,0.28261924
19.747818359375,0.31328034,0.31328034
19.8085625,0.3230108,0.3230108
19.83577734375,0.33949292,0.33949292
19.925802734375,0.1968764,0.1968764
19.987267578125,-0.35748446,-0.35748446
