time,signal_amplitude,TK_amplitude
51.32548828125,0.0890255,0.0890255
51.375041015625,-0.103869796,-0.103869796
51.3871484375,-0.12507594,-0.12507594
51.722208984375,0.020026684,0.020026684
57.4807734375,-0.041778803,-0.041778803
57.4829140625,-0.056123853,-0.056123853
57.485091796875,-0.052471876,-0.052471876
57.48921484375,-0.059884787,-0.059884787
57.491375,-0.064189434,-0.064189434
57.495552734375,-0.06623435,-0.06623435
57.497580078125,-0.063114405,-0.063114405
57.499681640625,-0.04998648,-0.04998648
57.501740234375,-0.048040032,-0.048040032
57.503771484375,-0.04677975,-0.04677975
57.50587890625,-0.054424763,-0.054424763
57.508017578125,-0.060305,-0.060305
57.512251953125,-0.068897724,-0.068897724
57.5145859375,-0.079676986,-0.079676986
57.51710546875,-0.06531429,-0.06531429
57.519923828125,-0.080253124,-0.080253124
57.52263671875,-0.04817152,-0.04817152
57.527806640625,-0.040286064,-0.040286064
57.530533203125,-0.049498796,-0.049498796
57.5340625,-0.07541442,-0.07541442
58.574345703125,0.052966714,0.052966714
58.623376953125,0.05394399,0.05394399
58.67071875,0.033156037,0.033156037
58.718603515625,0.26075256,0.26075256
58.76831640625,0.3935604,0.3935604
58.82115234375,-0.779122,-0.779122
58.873251953125,0.9999999,0.9999999
58.925150390625,0.9999999,0.9999999
58.97651171875,0.6565832,0.6565832
59.02770703125,0.6158595,0.6158595
59.0787109375,-0.6551155,-0.6551155
59.129525390625,0.5253155,0.5253155
59.1798359375,0.42932057,0.42932057
59.22996875,0.909093,0.909093
59.278615234375,0.9999999,0.9999999
59.328396484375,0.98314404,0.98314404
59.37758203125,0.9999999,0.9999999
59.426669921875,0.9166844,0.9166844
59.474873046875,0.8173772,0.8173772
59.52129296875,0.6039742,0.6039742
59.570296875,0.16335893,0.16335893
