time,signal_amplitude,TK_amplitude
0.111970703125,-0.09209347,-0.09209347
0.228994140625,-0.0716207,-0.0716207
0.34777734375,-0.0587945,-0.0587945
0.46401953125,-0.09764314,-0.09764314
0.580001953125,-0.07767463,-0.07767463
0.69571484375,-0.06929588,-0.06929588
0.81106640625,0.07637942,0.07637942
0.928703125,-0.08049929,-0.08049929
1.045625,-0.101052046,-0.101052046
1.1619453125,-0.06461036,-0.06461036
1.277677734375,0.10557985,0.10557985
1.394265625,0.063405156,0.063405156
1.509751953125,-0.1333257,-0.1333257
1.62754296875,-0.11554992,-0.11554992
1.7426796875,-0.11499953,-0.11499953
1.858576171875,-0.112906694,-0.112906694
1.97378515625,0.14574099,0.14574099
2.091626953125,-0.08244026,-0.08244026
2.206732421875,0.075734735,0.075734735
2.323650390625,0.08475697,0.08475697
2.438712890625,-0.10028398,-0.10028398
2.555662109375,-0.103444695,-0.103444695
2.6706953125,-0.08750832,-0.08750832
2.789513671875,-0.10094428,-0.10094428
2.90665625,0.034546733,0.034546733
3.02499609375,-0.055386186,-0.055386186
3.1401015625,0.04066658,0.04066658
3.256775390625,0.027356744,0.027356744
3.37503125,-0.031703115,-0.031703115
3.492017578125,-0.062049627,-0.062049627
3.60871875,-0.061054707,-0.061054707
3.7259765625,-0.1018455,-0.1018455
3.841677734375,-0.10344827,-0.10344827
3.95869140625,-0.07196593,-0.07196593
4.076171875,-0.13480496,-0.13480496
4.195318359375,-0.09090018,-0.09090018
4.313591796875,-0.05224359,-0.05224359
4.431841796875,0.17109454,0.17109454
4.549583984375,-0.0674001,-0.0674001
4.665599609375,0.15743172,0.15743172
4.781880859375,0.15913498,0.15913498
4.89762109375,0.17174196,0.17174196
5.013673828125,-0.10216999,-0.10216999
5.131703125,-0.104405284,-0.104405284
5.24672265625,0.095570564,0.095570564
5.36465625,0.12241018,0.12241018
5.482669921875,0.08589995,0.08589995
5.599765625,0.056168437,0.056168437
5.715705078125,0.067729235,0.067729235
5.8307265625,0.056092978,0.056092978
5.946689453125,-0.1122396,-0.1122396
6.06294140625,-0.105600834,-0.105600834
6.178640625,-0.110303044,-0.110303044
6.295833984375,0.09017861,0.09017861
6.41384765625,0.13438332,0.13438332
6.529591796875,0.1394993,0.1394993
6.646591796875,-0.06295872,-0.06295872
6.764591796875,0.14352334,0.14352334
6.88160546875,-0.08989668,-0.08989668
6.99701171875,-0.099849224,-0.099849224
7.114650390625,-0.10505974,-0.10505974
7.23165625,-0.10102236,-0.10102236
7.3509375,0.0801425,0.0801425
7.4666875,-0.07044327,-0.07044327
7.585677734375,-0.065926075,-0.065926075
7.7019140625,-0.12098646,-0.12098646
7.819728515625,0.05313301,0.05313301
7.93768359375,0.043321013,0.043321013
8.0529765625,0.07321787,0.07321787
8.1709921875,-0.05285251,-0.05285251
8.28898046875,-0.04031253,-0.04031253
8.405009765625,-0.031857014,-0.031857014
8.524078125,-0.06118405,-0.06118405
8.642001953125,-0.07782495,-0.07782495
8.75705859375,-0.067363024,-0.067363024
8.874892578125,0.025101185,0.025101185
8.994078125,-0.118828535,-0.118828535
9.111666015625,0.03963518,0.03963518
9.229818359375,0.0931834,0.0931834
9.346771484375,-0.05343032,-0.05343032
9.4648203125,-0.06134963,-0.06134963
9.579888671875,-0.06633532,-0.06633532
9.696822265625,0.07167542,0.07167542
9.81171484375,0.12474918,0.12474918
9.930689453125,-0.08119011,-0.08119011
10.04973828125,0.1271919,0.1271919
10.165671875,0.11223769,0.11223769
10.283650390625,0.11224818,0.11224818
10.40162890625,0.08206737,0.08206737
10.51889453125,-0.13410878,-0.13410878
10.63689453125,-0.12961268,-0.12961268
10.753630859375,0.052131176,0.052131176
10.869623046875,0.059964538,0.059964538
10.984892578125,-0.06763315,-0.06763315
11.10264453125,0.04839611,0.04839611
11.2196640625,0.065749645,0.065749645
11.33767578125,-0.027828574,-0.027828574
11.452748046875,-0.081020236,-0.081020236
11.568638671875,-0.050479054,-0.050479054
11.6839140625,0.07938552,0.07938552
11.80159375,0.085354805,0.085354805
11.91979296875,-0.114533186,-0.114533186
12.037609375,0.100868225,0.100868225
12.153853515625,0.13079023,0.13079023
12.26890625,0.1250261,0.1250261
12.38361328125,-0.06849849,-0.06849849
12.499580078125,0.09537208,0.09537208
12.61859765625,0.09333241,0.09333241
12.735921875,-0.080647945,-0.080647945
12.851640625,-0.09241283,-0.09241283
12.966673828125,0.044633627,0.044633627
13.084634765625,0.03616464,0.03616464
13.1999609375,0.017549872,0.017549872
13.315875,0.063295364,0.063295364
13.430921875,0.07981801,0.07981801
13.546822265625,0.06580043,0.06580043
13.66383203125,-0.060111165,-0.060111165
13.7798515625,-0.07012308,-0.07012308
13.894880859375,-0.050054073,-0.050054073
14.012908203125,-0.02088666,-0.02088666
14.127998046875,0.07769847,0.07769847
14.24298828125,0.0796566,0.0796566
14.360607421875,0.07415676,0.07415676
14.478919921875,0.067261696,0.067261696
14.59635546875,-0.057361007,-0.057361007
14.713951171875,0.08216822,0.08216822
14.828712890625,0.056101084,0.056101084
14.9446484375,-0.06533921,-0.06533921
15.06064453125,-0.08264792,-0.08264792
15.1759921875,-0.07181394,-0.07181394
15.294650390625,-0.07445276,-0.07445276
15.413728515625,0.049179316,0.049179316
15.528986328125,-0.0717299,-0.0717299
15.64688671875,-0.08157802,-0.08157802
15.761806640625,-0.057762623,-0.057762623
15.878873046875,-0.0260638,-0.0260638
15.9977890625,-0.061513066,-0.061513066
16.111955078125,-0.033427954,-0.033427954
16.22986328125,0.090100884,0.090100884
16.3469453125,-0.05274844,-0.05274844
16.46205078125,0.075229645,0.075229645
16.577029296875,0.08674288,0.08674288
16.691720703125,0.051101208,0.051101208
16.80767578125,0.059831023,0.059831023
16.924947265625,-0.027309418,-0.027309418
17.039705078125,0.07405424,0.07405424
17.15874609375,-0.08323789,-0.08323789
17.276685546875,-0.056408286,-0.056408286
17.397021484375,0.13387299,0.13387299
17.513642578125,-0.09221268,-0.09221268
17.628634765625,0.0932982,0.0932982
17.74555859375,0.1876266,0.1876266
17.86451953125,-0.080741405,-0.080741405
17.9815625,-0.1400119,-0.1400119
18.0975,0.18172193,0.18172193
18.215509765625,0.10844624,0.10844624
18.33452734375,-0.03277099,-0.03277099
18.45156640625,-0.07269025,-0.07269025
18.567896484375,0.07378888,0.07378888
18.682697265625,0.08753967,0.08753967
18.799978515625,-0.06931543,-0.06931543
18.916984375,-0.089021444,-0.089021444
19.031736328125,-0.08534598,-0.08534598
19.147958984375,-0.08647597,-0.08647597
19.263931640625,-0.090949655,-0.090949655
19.378974609375,-0.06752944,-0.06752944
19.49498046875,-0.05899906,-0.05899906
19.612935546875,-0.05709517,-0.05709517
19.730935546875,-0.027527452,-0.027527452
19.84794140625,0.10103738,0.10103738
19.96582421875,-0.08002019,-0.08002019
20.081859375,0.082358,0.082358
20.197826171875,0.1253314,0.1253314
20.31555859375,0.093740344,0.093740344
20.432837890625,0.094439745,0.094439745
20.548916015625,-0.117528915,-0.117528915
20.663708984375,-0.09280169,-0.09280169
20.78170703125,-0.0837338,-0.0837338
20.89903515625,-0.07873535,-0.07873535
21.013802734375,-0.06361687,-0.06361687
21.131087890625,-0.07705045,-0.07705045
21.247021484375,-0.07992625,-0.07992625
21.3618671875,-0.058144927,-0.058144927
21.479005859375,0.057181954,0.057181954
21.5979453125,0.07003105,0.07003105
21.715822265625,0.0867759,0.0867759
21.83173828125,0.15562606,0.15562606
21.9497734375,-0.12170732,-0.12170732
22.06655078125,-0.08879793,-0.08879793
22.18278125,-0.080331564,-0.080331564
22.300587890625,-0.1084981,-0.1084981
22.4196328125,-0.070243835,-0.070243835
22.536630859375,-0.072838664,-0.072838664
22.6526484375,-0.10522556,-0.10522556
22.767720703125,0.07575667,0.07575667
22.882734375,-0.08247042,-0.08247042
22.99875390625,-0.09506428,-0.09506428
23.11369921875,0.07185829,0.07185829
23.229841796875,0.0984751,0.0984751
23.348669921875,-0.091499686,-0.091499686
23.46588671875,0.09127045,0.09127045
23.581875,0.101217985,0.101217985
23.696662109375,-0.09233105,-0.09233105
23.812845703125,0.12827754,0.12827754
23.92866015625,-0.0880568,-0.0880568
24.0445703125,-0.05426562,-0.05426562
24.16166015625,-0.09258199,-0.09258199
24.2766015625,-0.02984941,-0.02984941
24.395693359375,0.11635244,0.11635244
24.5095625,-0.101445556,-0.101445556
24.6246875,0.1337868,0.1337868
24.739681640625,-0.07321727,-0.07321727
24.85771484375,-0.0973382,-0.0973382
24.97271875,0.08498716,0.08498716
25.08896484375,-0.029100895,-0.029100895
25.20467578125,-0.0990262,-0.0990262
25.32066796875,-0.063586,-0.063586
25.43594140625,-0.108337164,-0.108337164
25.552626953125,-0.07772219,-0.07772219
25.66959375,0.04328978,0.04328978
25.7857734375,0.06521964,0.06521964
25.903548828125,-0.08838427,-0.08838427
26.021759765625,-0.09633553,-0.09633553
26.139767578125,0.1468277,0.1468277
26.256568359375,0.11554921,0.11554921
26.3738828125,0.1341523,0.1341523
26.408265625,0.094592094,0.094592094
26.49064453125,-0.08002746,-0.08002746
26.54030859375,-0.00641644,-0.00641644
26.608650390625,-0.08689964,-0.08689964
26.724669921875,0.10260975,0.10260975
26.83973046875,0.088056445,0.088056445
26.956708984375,0.05997467,0.05997467
27.074693359375,-0.12057674,-0.12057674
27.190103515625,0.068926215,0.068926215
27.30508984375,-0.09709382,-0.09709382
27.42166015625,-0.09785473,-0.09785473
27.540671875,-0.08843243,-0.08843243
27.6578671875,0.089971304,0.089971304
27.774908203125,-0.07260442,-0.07260442
27.892935546875,-0.05355847,-0.05355847
28.009888671875,-0.07396531,-0.07396531
28.127875,0.036753297,0.036753297
28.243001953125,-0.035787344,-0.035787344
28.36088671875,0.06746149,0.06746149
28.479658203125,0.0482527,0.0482527
28.597197265625,0.0515579,0.0515579
28.715953125,-0.1170882,-0.1170882
28.830794921875,-0.10303819,-0.10303819
28.945744140625,-0.06215453,-0.06215453
29.06204296875,0.109509826,0.109509826
29.176724609375,0.1241349,0.1241349
29.294638671875,-0.12928867,-0.12928867
29.413681640625,-0.13488674,-0.13488674
29.528681640625,0.1220212,0.1220212
29.644658203125,-0.12679589,-0.12679589
29.762580078125,-0.13156235,-0.13156235
29.880552734375,0.123770356,0.123770356
29.99881640625,-0.09097743,-0.09097743
30.113595703125,0.14026201,0.14026201
30.22962890625,0.17474079,0.17474079
30.345494140625,0.16875792,0.16875792
30.461580078125,0.1440512,0.1440512
30.57751171875,0.15137112,0.15137112
30.69355859375,0.18384802,0.18384802
30.810556640625,0.1567396,0.1567396
30.92652734375,-0.08000994,-0.08000994
31.041599609375,0.12159324,0.12159324
31.160650390625,-0.098210454,-0.098210454
31.27571484375,-0.11675322,-0.11675322
31.393361328125,-0.08748889,-0.08748889
31.506671875,0.06425083,0.06425083
31.622931640625,-0.06894827,-0.06894827
31.739669921875,-0.023245573,-0.023245573
31.854740234375,-0.050157547,-0.050157547
31.971009765625,-0.044362545,-0.044362545
32.090017578125,-0.06260955,-0.06260955
32.2060234375,-0.07231188,-0.07231188
32.321044921875,-0.056872725,-0.056872725
32.43801171875,-0.07536256,-0.07536256
32.554978515625,-0.12896228,-0.12896228
32.67164453125,-0.086524844,-0.086524844
32.793693359375,-0.07830751,-0.07830751
32.90783203125,0.11360335,0.11360335
33.02260546875,0.104127884,0.104127884
33.141564453125,0.099847674,0.099847674
33.258759765625,-0.1434915,-0.1434915
33.373875,-0.08410084,-0.08410084
33.48980859375,0.09088254,0.09088254
33.607865234375,-0.08300996,-0.08300996
33.7238359375,0.1409185,0.1409185
33.84062109375,-0.059867263,-0.059867263
33.958923828125,-0.09411526,-0.09411526
34.07372265625,-0.05744958,-0.05744958
34.194296875,-0.12949681,-0.12949681
34.30761328125,-0.10031974,-0.10031974
34.424658203125,-0.12414682,-0.12414682
34.542546875,-0.09665346,-0.09665346
34.661875,0.048818707,0.048818707
34.7788203125,-0.09498441,-0.09498441
34.893890625,0.081053615,0.081053615
35.011841796875,0.09242642,0.09242642
35.127884765625,-0.04013443,-0.04013443
35.24370703125,0.06078255,0.06078255
35.36209375,-0.06022632,-0.06022632
35.480005859375,-0.062686324,-0.062686324
35.597458984375,0.06928921,0.06928921
35.714021484375,-0.09355497,-0.09355497
35.83172265625,-0.07702255,-0.07702255
35.946962890625,-0.10002267,-0.10002267
36.0629140625,0.024411082,0.024411082
36.181982421875,0.06781614,0.06781614
36.296912109375,-0.081162095,-0.081162095
36.41394140625,0.079508066,0.079508066
36.5299453125,0.099277854,0.099277854
36.64491015625,0.09498501,0.09498501
36.762005859375,-0.11949742,-0.11949742
36.877005859375,-0.102811575,-0.102811575
36.99444921875,0.06882644,0.06882644
37.109638671875,-0.13282585,-0.13282585
37.225595703125,-0.09524703,-0.09524703
37.340923828125,0.128829,0.128829
37.458583984375,0.114696264,0.114696264
37.575564453125,-0.11764598,-0.11764598
37.691888671875,0.14689386,0.14689386
37.809654296875,-0.088000655,-0.088000655
37.927927734375,0.09467888,0.09467888
38.045890625,-0.04941094,-0.04941094
38.161740234375,0.08186638,0.08186638
38.27792578125,-0.04624939,-0.04624939
38.397064453125,0.058893442,0.058893442
38.51262890625,-0.07400942,-0.07400942
38.62862890625,-0.086308,-0.086308
38.74764453125,0.10593498,0.10593498
38.863552734375,-0.07037032,-0.07037032
38.980587890625,-0.10320246,-0.10320246
39.095587890625,0.10162544,0.10162544
39.211609375,-0.002521634,-0.002521634
39.329533203125,0.12692761,0.12692761
39.445529296875,-0.087655306,-0.087655306
39.56060546875,-0.04498613,-0.04498613
39.679634765625,0.11124122,0.11124122
39.797890625,-0.04642403,-0.04642403
39.914,-0.07730448,-0.07730448
40.029,0.066985965,0.066985965
40.14768359375,-0.065027475,-0.065027475
40.263966796875,-0.048365474,-0.048365474
40.380716796875,0.019404888,0.019404888
40.495701171875,-0.07305634,-0.07305634
40.612888671875,0.05120051,0.05120051
40.72903515625,-0.10218179,-0.10218179
40.844638671875,-0.070442915,-0.070442915
40.96201171875,-0.09575093,-0.09575093
41.07888671875,-0.0701921,-0.0701921
41.19734765625,-0.09003711,-0.09003711
41.3118515625,0.043027878,0.043027878
41.4309375,0.05809295,0.05809295
41.547908203125,0.10993624,0.10993624
41.663857421875,0.12725317,0.12725317
