time,signal_amplitude,TK_amplitude
0.19308203125,0.11843383,0.11843383
0.3510234375,0.18111467,0.18111467
0.460302734375,0.16574979,0.16574979
0.479419921875,0.124703646,0.124703646
0.58583984375,-0.18038583,-0.18038583
0.6754609375,-0.13615966,-0.13615966
0.696345703125,0.16753602,0.16753602
0.95540234375,0.16674411,0.16674411
1.182896484375,0.18798065,0.18798065
1.4274765625,0.17180026,0.17180026
1.656638671875,0.18963206,0.18963206
1.8901875,0.15893996,0.15893996
2.12421484375,0.16684449,0.16684449
2.352375,0.15088165,0.15088165
3.0043046875,0.02943337,0.02943337
3.091564453125,-0.054291725,-0.054291725
3.60573046875,0.1346438,0.1346438
4.544810546875,0.05128467,0.05128467
4.69351171875,-0.11565244,-0.11565244
4.921318359375,0.025168061,0.025168061
5.115181640625,0.08006334,0.08006334
5.333330078125,0.1484617,0.1484617
5.5655546875,0.109277725,0.109277725
6.581052734375,0.043720126,0.043720126
8.452056640625,-0.044744134,-0.044744134
8.7020703125,0.08931613,0.08931613
8.95436328125,0.11208749,0.11208749
9.353109375,0.10708892,0.10708892
9.564921875,-0.10306072,-0.10306072
9.813923828125,-0.09568751,-0.09568751
10.084298828125,0.07929337,0.07929337
10.319736328125,0.06855285,0.06855285
10.533349609375,-0.10269594,-0.10269594
10.791208984375,-0.078412294,-0.078412294
11.0006875,-0.06612301,-0.06612301
11.349708984375,0.09624374,0.09624374
11.6978359375,0.08178556,0.08178556
15.11708984375,0.0646081,0.0646081
15.35076171875,0.12337601,0.12337601
15.595830078125,0.16874039,0.16874039
15.775990234375,0.022671819,0.022671819
15.818875,0.02752316,0.02752316
15.839166015625,0.13104177,0.13104177
16.052515625,0.16396582,0.16396582
16.2831640625,0.16822696,0.16822696
16.496267578125,0.1797936,0.1797936
16.720775390625,0.19804406,0.19804406
16.950283203125,0.17797327,0.17797327
17.36168359375,0.05311179,0.05311179
18.55396484375,0.047638297,0.047638297
18.75950390625,-0.09888506,-0.09888506
18.96700390625,0.1797508,0.1797508
19.1288203125,0.18129611,0.18129611
19.313341796875,0.15486562,0.15486562
19.472314453125,0.17270994,0.17270994
19.658255859375,0.12219262,0.12219262
19.844876953125,0.1020391,0.1020391
21.589228515625,0.07113814,0.07113814
21.77444921875,0.16379511,0.16379511
21.95896875,0.06883979,0.06883979
21.96788671875,0.16647613,0.16647613
22.158349609375,-0.087022185,-0.087022185
22.16037890625,0.14945173,0.14945173
22.326484375,-0.11388886,-0.11388886
22.35030859375,-0.1438837,-0.1438837
22.420384765625,0.10136175,0.10136175
22.493142578125,-0.13650846,-0.13650846
22.533125,0.06350207,0.06350207
22.547541015625,0.19838274,0.19838274
22.558419921875,-0.1618892,-0.1618892
22.678658203125,-0.14881468,-0.14881468
22.71846875,0.16552305,0.16552305
22.762005859375,0.10560572,0.10560572
22.851845703125,-0.11655319,-0.11655319
22.90814453125,0.19028735,0.19028735
23.009041015625,0.15620506,0.15620506
23.038509765625,-0.16577935,-0.16577935
23.0668203125,0.22112739,0.22112739
23.19480078125,-0.046122313,-0.046122313
23.232623046875,0.13911426,0.13911426
23.331453125,0.10744798,0.10744798
23.411029296875,0.21482396,0.21482396
23.4268125,0.12440169,0.12440169
23.4917890625,0.4648559,0.4648559
23.5682890625,0.53063047,0.53063047
23.620408203125,0.19349921,0.19349921
23.643384765625,0.44602323,0.44602323
23.721166015625,0.27556252,0.27556252
