wav_path,status,native_sr_hz,duration_s,n_segments,resampled,error_message
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925161501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925162001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925162500.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925163001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925163500.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925164001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925164501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925165001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925165501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925170000.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925170501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925171001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925171500.wav,ok,192000,238.96,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925172001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925172501.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925173001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925173500.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925174001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925174501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925175000.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925175501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925180001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925180501.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925181000.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925181501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925182001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925182500.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925183001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925183501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925184000.wav,ok,192000,238.96,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925184500.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925185001.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925185501.wav,ok,192000,238.96,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925190000.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925190501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925191000.wav,ok,192000,238.96,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925191500.wav,ok,192000,238.96,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925192000.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925192501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925193001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925193500.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925194001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925194501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925195000.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925195501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925200001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925200500.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925201000.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925201501.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925202000.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925202501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925203001.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925203501.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925204000.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925204501.wav,ok,192000,238.96,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925205000.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925205501.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925210001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925210500.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925211001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925211501.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925212001.wav,ok,192000,238.98,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925212500.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925213001.wav,ok,192000,238.99,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925213500.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925214001.wav,ok,192000,238.97,47,True,
/datos/silvia/Harrapatu_2025/9488/L1/9488.250925214501.wav,ok,192000,238.98,47,True,
