n_shots,classifier,trial,accuracy,macro_f1,roc_auc,time_s
16,SVM (RBF),5,0.8594229588704727,0.8467763101958131,0.929566143686807,0.18456625938415527
16,SVM (RBF),6,0.8388581952117864,0.8157865969927265,0.9270424658209659,0.18193697929382324
16,SVM (RBF),7,0.8640270104358502,0.8523837620849599,0.9289204119590262,0.16857314109802246
16,SVM (RBF),8,0.8505217925107428,0.8325629545988187,0.9285999284868166,0.18560004234313965
16,SVM (RBF),9,0.8339472068753837,0.8091195967398095,0.9080463103796456,0.1797337532043457
16,Nearest Centroid,0,0.8778391651319828,0.8677468982812494,0.9278450210707008,0.2020418643951416
16,Nearest Centroid,1,0.8695518723143032,0.8609348364737699,0.907310254932483,0.21077895164489746
16,Nearest Centroid,2,0.8664825046040515,0.861713947714889,0.9073958138685028,0.213362455368042
16,Nearest Centroid,3,0.8769183548189073,0.8698550368616453,0.9186854501332274,0.20736098289489746
16,Nearest Centroid,4,0.8741559238796808,0.8639582845328906,0.9207602025405824,0.20896410942077637
16,Nearest Centroid,5,0.8704726826273788,0.8636655170567341,0.9133613226375686,0.22002530097961426
16,Nearest Centroid,6,0.8646408839779005,0.8521491846625069,0.9192236634886252,0.22710013389587402
16,Nearest Centroid,7,0.870779619398404,0.8631557197833866,0.9123893068317463,0.21161866188049316
16,Nearest Centroid,8,0.8766114180478821,0.8689447867739618,0.9201440953354428,0.20395708084106445
16,Nearest Centroid,9,0.8585021485573971,0.851087369813807,0.9045723689798516,0.21807336807250977
32,Logistic Regression,0,0.8803471791692499,0.8722537714413978,0.9463998979102015,0.06781148910522461
32,Logistic Regression,1,0.8818970861748295,0.8740547620870103,0.9465384966432064,0.06719613075256348
32,Logistic Regression,2,0.8722876627402356,0.8651132486395752,0.9358385054323942,0.0717160701751709
32,Logistic Regression,3,0.8760074395536268,0.8692769670959671,0.939067264331447,0.06592226028442383
32,Logistic Regression,4,0.8688778673279604,0.8571871264774891,0.9351995990778114,0.06865143775939941
32,Logistic Regression,5,0.8403595784252945,0.8275570907894443,0.9145069772630469,0.0664072036743164
32,Logistic Regression,6,0.8701177929324241,0.85912920682315,0.9393689701100002,0.06529545783996582
32,Logistic Regression,7,0.8651580905145692,0.8528498717622982,0.9335338789390775,0.06743144989013672
32,Logistic Regression,8,0.8636081835089895,0.8499281062336125,0.9334747209432828,0.0641782283782959
32,Logistic Regression,9,0.8620582765034098,0.848191462103489,0.9264404126861787,0.06665897369384766
32,Decision Tree,0,0.815251084934904,0.7970538066608119,0.7972976627520976,0.05889534950256348
32,Decision Tree,1,0.8003719776813392,0.7846366402078557,0.7905718211873517,0.04830670356750488
32,Decision Tree,2,0.8019218846869188,0.7865011521547505,0.7927881332440894,0.06183648109436035
32,Decision Tree,3,0.7768133911965283,0.7556208714623356,0.756678937725223,0.05323314666748047
32,Decision Tree,4,0.810601363918165,0.7873369479080252,0.7818362979940369,0.053528785705566406
32,Decision Tree,5,0.699008059516429,0.6848831965355768,0.698499584203801,0.061420440673828125
32,Decision Tree,6,0.7898326100433974,0.765035817828603,0.7609501450216011,0.05269813537597656
32,Decision Tree,7,0.7786732796032239,0.7500313632304865,0.7441729374142209,0.05296182632446289
32,Decision Tree,8,0.7690638561686299,0.7348384423963693,0.7267428790675348,0.05376124382019043
32,Decision Tree,9,0.8062616243025419,0.7797631108535689,0.7717367604405411,0.053716182708740234
32,Random Forest,0,0.8679479231246126,0.8520328795724932,0.9464203919301734,1.2005550861358643
32,Random Forest,1,0.8676379417234966,0.8562770627811136,0.9360639396520833,1.2325103282928467
32,Random Forest,2,0.8710477371357719,0.8612808729070924,0.9399466056832242,1.1904399394989014
32,Random Forest,3,0.8747675139491631,0.8644003607378397,0.9430291598212415,1.1777522563934326
32,Random Forest,4,0.8648481091134532,0.8474303436737443,0.9421415786057644,1.154695987701416
32,Random Forest,5,0.8583384996900186,0.8395857359587929,0.9384017368787566,1.2097949981689453
32,Random Forest,6,0.8552386856788593,0.8352776371872699,0.9382760261376929,1.2693731784820557
32,Random Forest,7,0.8691878487290763,0.8564200762062902,0.9344142766836365,1.2160625457763672
32,Random Forest,8,0.8555486670799752,0.837086244863281,0.9415764084673685,1.206805944442749
32,Random Forest,9,0.8632982021078736,0.8457171579915965,0.9415005594656173,1.2093737125396729
32,SVM (RBF),0,0.893676379417235,0.8856031562056512,0.948722905637926,0.28897809982299805
32,SVM (RBF),1,0.8725976441413515,0.8615046711722256,0.9401101352858853,0.2833528518676758
32,SVM (RBF),2,0.8694978301301922,0.8606937587153202,0.9353779181794213,0.28065943717956543
32,SVM (RBF),3,0.8760074395536268,0.8672631731837047,0.9379426285756782,0.2973051071166992
32,SVM (RBF),4,0.8639181649101054,0.8477594403639892,0.9403619793251256,0.28818202018737793
32,SVM (RBF),5,0.861128332300062,0.8498540353764226,0.9290606893427716,0.28704261779785156
32,SVM (RBF),6,0.8586484810911346,0.8439525039630948,0.9359648500091272,0.29566192626953125
32,SVM (RBF),7,0.8605083694978302,0.8466434598300305,0.9342382816461474,0.27210378646850586
32,SVM (RBF),8,0.8592684438933664,0.8427348555131773,0.9365896007004307,0.28554868698120117
32,SVM (RBF),9,0.8806571605703658,0.86935115276693,0.9395198229992766,0.26061010360717773
32,Nearest Centroid,0,0.8887166769993801,0.8815214365633489,0.9287222210954033,0.20264410972595215
32,Nearest Centroid,1,0.8722876627402356,0.8642278083781443,0.915617879912649,0.20870232582092285
32,Nearest Centroid,2,0.8784872907625543,0.8726618612309606,0.9182043520002163,0.20892000198364258
32,Nearest Centroid,3,0.8818970861748295,0.8762865865460734,0.9176013630002231,0.20879340171813965
32,Nearest Centroid,4,0.8772473651580905,0.8683194186121782,0.9261923716609536,0.20003104209899902
32,Nearest Centroid,5,0.8766274023558587,0.8687992354895684,0.9208550527689323,0.20849943161010742
32,Nearest Centroid,6,0.8719776813391197,0.8618114638553886,0.923516528744025,0.19597506523132324
32,Nearest Centroid,7,0.875077495350279,0.8664262483387761,0.9183368236550853,0.20362496376037598
32,Nearest Centroid,8,0.8772473651580905,0.8685007244577684,0.9250316072720389,0.22118425369262695
32,Nearest Centroid,9,0.8849969001859889,0.878257897598361,0.924053387555862,0.201324462890625
64,Logistic Regression,0,0.8810879190385832,0.8725590409384807,0.944399105141477,0.06397485733032227
64,Logistic Regression,1,0.8829854522454142,0.8747240038976754,0.9487449323246743,0.06728768348693848
64,Logistic Regression,2,0.8681214421252372,0.8589328441921709,0.9299419045880197,0.06094694137573242
64,Logistic Regression,3,0.8731815306767868,0.8642514985509913,0.9373040297230295,0.07381176948547363
64,Logistic Regression,4,0.881404174573055,0.8728756728905323,0.9408500276068694,0.06952238082885742
64,Logistic Regression,5,0.8526249209361164,0.844085545916236,0.9248490421186237,0.06403374671936035
64,Logistic Regression,6,0.8788741302972802,0.869222621186664,0.9424228492488952,0.056629180908203125
64,Logistic Regression,7,0.8747628083491461,0.8641964704044979,0.9383273536780928,0.06754136085510254
64,Logistic Regression,8,0.8722327640733712,0.8597887361045256,0.9371597260870618,0.0747981071472168
64,Logistic Regression,9,0.8738140417457305,0.8641588053742654,0.9439283585241434,0.08155941963195801
64,Decision Tree,0,0.8127767235926628,0.790066307458277,0.7848995923862234,0.10598540306091309
64,Decision Tree,1,0.797280202403542,0.7794523921161196,0.7826221906435811,0.09308314323425293
64,Decision Tree,2,0.7843137254901961,0.767428286710798,0.773284469541154,0.11751556396484375
64,Decision Tree,3,0.814674256799494,0.7981781560844821,0.8012265809057253,0.11232399940490723
64,Decision Tree,4,0.7858950031625553,0.756840926916788,0.7497887139598369,0.11648416519165039
64,Decision Tree,5,0.7906388361796332,0.7734059619868672,0.7781459182528702,0.09238505363464355
64,Decision Tree,6,0.7944339025932954,0.7724907902660196,0.7708013911222467,0.08672785758972168
64,Decision Tree,7,0.8402909550917141,0.82234411511335,0.8188212856662055,0.11591434478759766
64,Decision Tree,8,0.799493991144845,0.777408699846373,0.7748999663438165,0.13175606727600098
