deployment_id,wav_path,reason
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531184218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531184318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531184418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531184518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531184618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531184718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531184818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531184918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531185018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531185118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531185218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531185318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531185418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531185518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531185618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531185718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531185818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531185918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531190018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531190118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531190218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531190318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531190418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531190518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531190618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531190718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531190818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531190918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531191018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531191118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531191218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531191318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531191418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531191518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531191618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531191718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531191818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531191918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531192018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531192118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531192218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531192318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531192418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531192518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531192618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531192718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531192818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531192918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531193018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531193118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531193218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531193318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531193418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531193518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531193618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531193718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531193818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531193918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531194018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531194118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531194218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531194318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531194418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531194518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531194618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531194718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531194818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531194918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531195018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531195118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531195218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531195318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531195418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531195518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531195618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531195718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531195818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531195918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531200018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531200118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531200218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531200318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531200418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531200518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531200618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531200718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531200818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531200918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531201018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531201118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531201218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531201318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531201418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531201518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531201618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531201718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531201818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531201918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531202018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531202118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531202218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531202318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531202418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531202518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531202618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531202718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531202818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531202918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531203018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531203118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531203218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531203318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531203418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531203518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531203618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531203718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531203818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531203918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531204018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531204118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531204218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531204318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531204418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531204518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531204618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531204718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531204818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531204918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531205018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531205118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531205218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531205318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531205418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531205518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531205618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531205718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531205818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531205918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531210018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531210118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531210218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531210318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531210418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531210518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531210618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531210718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531210818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531210918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531211018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531211118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531211218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531211318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531211418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531211518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531211618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531211718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531211818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531211918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531212018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531212118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531212218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531212318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531212418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531212518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531212618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531212718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531212818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531212918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531213018.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531213118.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531213218.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531213318.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531213418.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531213518.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531213618.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531213718.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531213818.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531213918.wav,serial_mismatch_6335_expected_6338
ARBAS_2024-05-28,D:\IM-23-ARBAS\2024.05.28_ARBAS\Soundtrap 6335\6335.240531214018.wav,serial_mismatch_6335_expected_6338
